conversation_id,category,rationale
34414,Pregunta valida,La pregunta del usuario es sobre un producto de Davivienda (tarjeta de crédito) y la respuesta del bot es pertinente y útil.
34415,Pregunta valida,La pregunta del usuario es sobre un producto bancario específico (cheque de gerencia) y la respuesta del bot intenta precisar la consulta para dar una respuesta más relevante.
34416,Pregunta valida,"La pregunta del usuario es sobre un formulario, que puede estar relacionado con productos o servicios de Davivienda. La respuesta del bot solicita más detalles para poder ayudar al usuario."
34415,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico de Davivienda (reposición de cheque de gerencia), y la respuesta proporciona información detallada sobre cómo realizarlo."
34415,Pregunta valida,La pregunta sobre la reposición de un cheque de gerencia por pérdida es un tema bancario válido y la respuesta del bot es completa y proporciona los pasos a seguir.
34417,Pregunta valida,"La pregunta del usuario, aunque con errores de ortografía, es sobre un producto de Davivienda (adelanto de millas). La respuesta del bot solicita una reformulación para entender la necesidad específica, lo cual indica que la pregunta es válida dentro del contexto bancario."
34417,Pregunta valida,La pregunta del usuario es sobre un producto de Davivienda y la respuesta del bot es pertinente y proporciona información útil sobre el plan adelanto de millas.
34418,Pregunta valida,"La pregunta del usuario está relacionada con un proceso bancario (carta de exoneración por cambio de garantía), y la respuesta del bot intenta clarificar la solicitud ofreciendo opciones relevantes."
34418,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico (carta de exoneración al banco para cambio de garantía), y la respuesta del bot proporciona información detallada sobre los pasos a seguir, lo que la hace pertinente y útil."
34421,Pregunta valida,La pregunta del usuario es sobre un proceso bancario específico de Davivienda (anular cheque de gerencia) y la respuesta del bot es pertinente y proporciona los pasos a seguir.
34422,Pregunta valida,La pregunta del usuario es sobre un proceso bancario específico de Davivienda (reposición de cheque de gerencia) y la respuesta del bot proporciona los pasos a seguir.
34423,Pregunta valida,"La pregunta del usuario está relacionada con un servicio bancario (uso en el exterior de productos Davivienda), y la respuesta del bot busca clarificar la consulta para proporcionar la información correcta."
34423,Pregunta valida,"La pregunta del usuario es clara y relacionada con un proceso bancario de Davivienda (activaciones para uso en el exterior), y la respuesta del bot proporciona información útil y relevante sobre cómo realizar estas activaciones."
34424,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico (obtener soportes de transferencias internacionales de Davivienda), y la respuesta del bot proporciona información precisa sobre cómo obtener dichos soportes a través de los canales digitales de Davivienda."
34425,Pregunta valida,"La pregunta del usuario es sobre un producto bancario de Davivienda (cheque de gerencia) y la respuesta del agente es pertinente y útil, explicando el proceso y dando alternativas."
34426,Pregunta valida,La pregunta del usuario está relacionada con un producto bancario (tarjetas de crédito) y el bot responde solicitando más detalles para poder ayudar.
34427,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico de Davivienda (anular cheque de gerencia), y la respuesta del bot proporciona los pasos detallados para realizar dicha anulación."
34426,Pregunta valida,El usuario pregunta cómo generar un paz y salvo de tarjetas de crédito y la respuesta del bot es pertinente y proporciona los pasos a seguir.
34432,Pregunta valida,La pregunta del usuario es específica y relacionada con un proceso bancario (pago de sobregiro en cuenta embargada). La respuesta del bot es pertinente y explica el proceso.
34434,Pregunta valida,La pregunta del usuario es sobre un producto bancario (cheque de gerencia) y la respuesta del bot es clara y precisa respecto a la imposibilidad de cambiar el beneficiario.
34435,Sin información,El bot indica explícitamente que no tiene información sobre cómo se liquidan los incentivos para los cajeros.
34436,Sin información,El bot indica que no encontró información sobre el formato de no declarante 2024.
34438,Pregunta valida,"La pregunta del usuario es sobre un tema bancario (embargos) y el bot pide que la reformule para enfocar la respuesta, lo cual indica que puede tener información sobre el tema."
34434,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico (cambiar el beneficiario de un cheque de gerencia), y la respuesta del bot proporciona información relevante y pasos a seguir."
34438,Pregunta valida,La pregunta del usuario es sobre un módulo interno del banco (embargos) y la respuesta del bot proporciona instrucciones detalladas sobre cómo acceder a la información solicitada.
34439,Pregunta valida,"La pregunta del usuario sobre 'cuotas de credito' es un tema bancario válido, y la respuesta del agente intenta clarificar la consulta para proporcionar información relevante."
34440,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario (radicación de desembargos), y la respuesta del bot ofrece opciones para refinar la consulta, lo que indica que puede proporcionar información relevante."
34439,Pregunta valida,"La pregunta del usuario es sobre un tema relacionado con los créditos de Davivienda, y la respuesta proporciona una explicación detallada de los factores que pueden influir en el incremento de la cuota. Además, se ofrece un recurso adicional para obtener más información."
34441,Pregunta valida,La pregunta del usuario es sobre un proceso (solicitar usuario de Datacredito) y la respuesta del bot proporciona información útil y relevante sobre cómo realizar la solicitud.
34442,Pregunta valida,La pregunta del usuario está relacionada con un producto de Davivienda (CDT) y el bot solicita mayor claridad para ofrecer una respuesta precisa.
34442,Pregunta valida,"La pregunta del usuario es sobre la negociacion anticipada de un CDT, un producto bancario, y la respuesta del bot es informativa y relevante."
34443,Pregunta valida,La pregunta del usuario es sobre un producto bancario de Davivienda (crédito hipotecario) y el agente solicita una reformulación para entender mejor la necesidad.
34443,Pregunta valida,"El usuario pregunta cómo solicitar algo, y la respuesta le da instrucciones detalladas para solicitar el paz y salvo de un crédito hipotecario."
34445,Pregunta valida,"La pregunta del usuario es sobre un producto bancario específico (paz y salvo de tarjetas de crédito), y la respuesta del bot proporciona información relevante y útil sobre cómo obtenerlo."
34446,Pregunta valida,"La pregunta del usuario es sobre una tasa de cambio, lo cual es un tema bancario pertinente. La respuesta del bot solicita más detalles para poder responder adecuadamente."
34447,Pregunta valida,"La pregunta del usuario es sobre el proceso para gestionar tokens vencidos, lo cual es un tema operativo relevante para Davivienda. La respuesta del bot es pertinente y útil."
34446,Pregunta valida,"La pregunta del usuario es sobre tasas de cambio, un tema relacionado con productos bancarios. La respuesta del bot solicita mayor claridad para proporcionar información precisa."
34446,Pregunta valida,"La pregunta del usuario es sobre tasas de cambio, un tema relevante para un banco. La respuesta del bot proporciona un enlace a la información solicitada."
34448,Pregunta valida,"La pregunta del usuario es sobre un producto/herramienta de Davivienda (CONECTA CREDITO), y la respuesta del agente es pertinente al solicitar mayor detalle para poder responder adecuadamente."
34450,Pregunta valida,"La pregunta del usuario está relacionada con productos hipotecarios de Davivienda, específicamente el monto máximo de financiamiento. La respuesta del bot busca aclarar la pregunta para proporcionar información más precisa, lo que indica que la pregunta es válida dentro del contexto bancario."
34450,Pregunta no valida,La pregunta del usuario es demasiado vaga y no específica el tipo de consulta que tiene.
34450,Pregunta valida,"La pregunta del usuario está relacionada con un producto bancario de Davivienda (crédito hipotecario para vivienda no VIS), y la respuesta del bot proporciona información relevante sobre montos máximos de financiación y otros detalles."
34451,Pregunta valida,"La pregunta del usuario es sobre un tema relacionado con operaciones bancarias de Davivienda (transferencias internacionales), y la respuesta del bot intenta aclarar la pregunta ofreciendo opciones relevantes."
34452,Pregunta valida,"La pregunta del usuario está relacionada con un producto bancario y un proceso operativo de Davivienda (embargos), y la respuesta del bot es pertinente y útil."
34453,Pregunta valida,La pregunta del usuario es sobre un proceso bancario (consultar transferencia internacional) y la respuesta del bot proporciona información relevante y útil para resolver la consulta.
34450,Pregunta valida,La pregunta del usuario es clara y relacionada con un producto hipotecario de Davivienda. La respuesta del agente es pertinente y proporciona información útil sobre las condiciones de financiación.
34455,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario (actualizar datos personales) dentro de Davivienda, y la respuesta del bot proporciona la información solicitada de forma clara y concisa."
34452,Pregunta valida,La pregunta del usuario es sobre un tema bancario (embargo de cuentas) y la respuesta del bot es clara y pertinente.
34456,Pregunta valida,La pregunta del usuario es valida y el bot ofrece opciones relevantes relacionadas con transferencias internacionales.
34456,Solicitud Paso Experto,El usuario solicita ser transferido a un asesor especializado para consultar el estado de una transferencia internacional.
34450,Pregunta valida,La pregunta del usuario se refiere a un producto de Davivienda (crédito para empleado) y la respuesta del bot intenta clarificar la consulta para poder proporcionar información relevante.
34457,Pregunta valida,"La pregunta del usuario es sobre un tema bancario (embargos) y la respuesta del agente es pertinente, solicitando mayor claridad sobre la consulta."
34450,Pregunta valida,La pregunta del usuario es sobre un producto bancario específico (crédito hipotecario para cliente tradicional) y la respuesta del bot es pertinente y proporciona información relevante.
34458,Pregunta valida,La pregunta del usuario está relacionada con un producto bancario (tarjeta de crédito) y un proceso de Davivienda (cambio de diferido). La respuesta del bot busca clarificar la consulta para proporcionar información más precisa.
34457,Pregunta valida,"La pregunta del usuario es sobre el acceso al modulo de embargos de Davivienda, un tema operacional relevante para el banco. La respuesta del agente proporciona instrucciones detalladas y enlaces relacionados, lo que la hace pertinente y útil."
34460,Sin información,El bot indica que no encontró información sobre cómo eliminar un prospecto mal creado en 360.
34461,Pregunta valida,La pregunta del usuario es sobre un proceso bancario específico de Davivienda (desbloquear clave virtual) y la respuesta del bot es pertinente y explica los pasos a seguir según el tipo de bloqueo.
34460,Pregunta valida,La pregunta del usuario está relacionada con un proceso interno de Davivienda (Cliente 360) y la respuesta del bot ofrece opciones relevantes.
34462,Pregunta valida,"La pregunta del usuario está relacionada con acciones, que aunque no especifica si son de Davivienda, puede estarlo. La respuesta del bot intenta clarificar la pregunta para poder dar una respuesta más precisa."
34462,Solicitud Paso Experto,"El usuario solicita explícitamente un experto, lo que corresponde a una solicitud de escalar la conversación a un humano."
34463,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico (desbloquear tarjeta de crédito empresarial) y la respuesta del bot es pertinente y útil, proporcionando instrucciones detalladas."
34462,Pregunta valida,"La pregunta del usuario es sobre acciones de Davivienda, lo cual es un tema financiero relevante para el banco. La respuesta del bot pide clarificación sobre la consulta, lo cual es una acción pertinente."
34462,Pregunta valida,La pregunta del usuario está relacionada con acciones de Davivienda y el bot proporciona información detallada sobre el proceso para el pago de dividendos.
34465,Pregunta valida,"La pregunta del usuario es sobre como pagar una remesa internacional y la respuesta del agente es pertinente y util, proporcionando detalles sobre el servicio de Davivienda para envios de dinero al exterior."
34465,Pregunta valida,"La pregunta del usuario es válida, ya que consulta sobre la posibilidad de realizar un pago de remesa internacional con un nombre y un apellido, lo cual está relacionado con productos y servicios bancarios. Aunque la respuesta del agente está vacía, la pregunta en sí es válida."
34466,Pregunta valida,"La pregunta del usuario está relacionada con un proceso bancario de Davivienda (desembolso hipotecario). Aunque el bot pide reformular, la pregunta inicial es relevante."
34467,Pregunta valida,La pregunta del usuario es sobre 'salas vip' y el bot responde solicitando más detalles para poder dar una respuesta útil y pertinente relacionada con los productos y servicios del banco.
34469,Pregunta valida,"La pregunta del usuario es ambigua, pero el bot intenta dirigir la consulta a opciones relacionadas con productos o servicios de Davivienda."
34466,Pregunta valida,"La pregunta del usuario es sobre el estado de un crédito hipotecario, un tema directamente relacionado con los servicios bancarios de Davivienda. La respuesta del agente proporciona información útil y relevante sobre cómo validar el estado del crédito."
34470,Sin información,El bot indica explícitamente que no encontró información sobre la pregunta del usuario.
34471,Pregunta valida,"La pregunta del usuario es sobre un bloqueo en una tarjeta de crédito, un tema relevante para productos bancarios de Davivienda. La respuesta del agente proporciona una explicación sobre qué es este bloqueo y por qué se aplica."
34470,Pregunta valida,La pregunta del usuario es sobre un proceso bancario (transferencia internacional) y la respuesta del agente es pertinente y proporciona información detallada sobre cómo realizarla en Davivienda.
34473,Pregunta valida,La pregunta del usuario es valida con respecto a los servicios bancarios de Davivienda y la respuesta es pertinente y util.
34474,Pregunta valida,"La pregunta del usuario es sobre un producto de Davivienda (Credi Conexión), aunque es vaga. La respuesta del bot solicita más detalles para poder ayudar."
34475,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario (descargar un histórico de pago), y la respuesta del bot intenta clarificar la pregunta para proporcionar una respuesta más precisa."
34476,Sin información,El bot indica que no tiene información específica sobre el tema consultado.
34477,Sin información,El bot indica que no encontró información sobre el tema preguntado.
34478,Pregunta valida,"La pregunta del usuario está relacionada con un producto bancario (CDT movil) de Davivienda. La respuesta del agente es una solicitud de aclaración, lo que indica que la pregunta es relevante pero necesita mayor especificidad."
34476,Pregunta valida,La pregunta del usuario está relacionada con un tema bancario (recibos de la DIAN) y la respuesta del bot intenta aclarar la consulta para ofrecer una respuesta más precisa.
34479,Pregunta no valida,La pregunta es ambigua y no proporciona suficiente contexto para que el bot pueda entender la solicitud. El bot solicita que se reformule la pregunta.
34476,Sin información,"La respuesta del agente es vacía, lo que indica que no tiene información sobre la consulta."
34477,Pregunta valida,La pregunta del usuario está relacionada con el acceso a su correo de Davivienda en el celular. La respuesta del agente busca clarificar la pregunta para poder ofrecer una respuesta más precisa y relevante.
34479,Pregunta valida,"La pregunta del usuario es sobre un estado de bloqueo específico de una tarjeta de crédito de Davivienda, y la respuesta del bot proporciona una explicación clara y concisa sobre el significado y cómo resolverlo. La respuesta es pertinente y útil."
34478,Pregunta valida,"La pregunta del usuario es sobre un tema relacionado con productos bancarios de Davivienda (CDT Movil), y la respuesta del agente proporciona información detallada sobre el proceso de contingencia de rendimientos."
34481,Pregunta valida,"La pregunta del usuario es sobre un proceso relevante para el banco, y aunque la respuesta solicita más detalles, reconoce la validez de la pregunta."
34482,Pregunta valida,"La pregunta del usuario es sobre un producto bancario ofrecido en Panamá, lo cual está relacionado con la oferta de Davivienda. La respuesta del bot pide reformular la pregunta para enfocar mejor la respuesta."
34483,Pregunta valida,"La pregunta es sobre 'consorcio', que podría estar relacionado con productos o servicios bancarios. La respuesta del bot pide una aclaración, lo cual es una respuesta válida."
34482,Pregunta valida,"La pregunta del usuario es clara y específica sobre la Cuenta de Ahorros Davivienda de Panamá, incluyendo detalles como la apertura, requisitos, beneficios y servicios. La respuesta del agente proporciona información relevante sobre el monto mínimo de apertura para diferentes tipos de clientes y otros productos financieros ofrecidos por Davivienda Panamá, además de enlaces a recursos adicionales."
34481,Pregunta valida,"La pregunta del usuario es sobre un producto bancario de Davivienda (CDT), y la respuesta proporciona información útil sobre cómo reinvertirlo."
34484,Pregunta valida,"La pregunta del usuario es clara y está relacionada con un proceso bancario específico (entrega de medio con cédula de extranjería), y la respuesta del agente proporciona los pasos a seguir, lo que la hace pertinente y útil."
34483,Sin información,"La respuesta del agente está vacía, lo que implica que no encontró información sobre la pregunta del usuario."
34485,Pregunta valida,"La pregunta del usuario es sobre la tasa de cambio del dólar, un tema relevante para un banco. La respuesta del agente solicita más detalles para proporcionar la información correcta."
34485,Solicitud Paso Experto,"El usuario pregunta por la TRM y el bot responde que lo contactará con un asesor especializado. Aunque la TRM es un dato financiero, la respuesta del bot implica una escalación a un humano, lo que corresponde a 'Solicitud Paso Experto'."
34483,Pregunta valida,"La pregunta del usuario, aunque breve, está relacionada con un tema potencialmente relevante para servicios bancarios a empresas/comunidades. La respuesta del bot intenta clarificar la consulta."
34486,Pregunta valida,"La pregunta del usuario está relacionada con un proceso (creación de un consorcio o unión temporal) que podría involucrar servicios bancarios. La respuesta del bot, aunque pide reformular, es pertinente al tema."
34486,Sin información,"La respuesta del agente es vacía, lo que indica que no tiene información sobre la pregunta del usuario."
34487,Pregunta valida,La pregunta del usuario es sobre un producto de Davivienda (cuenta corriente persona juridica) y la respuesta del bot ofrece opciones relacionadas con el proceso de cancelacion.
34487,Solicitud Paso Experto,"El usuario solicita una acción que implica la intervención de un asesor especializado, lo que corresponde a una solicitud de paso experto."
34489,Sin información,El bot indica explícitamente que no encontró información sobre cómo crear un consorcio.
34490,Pregunta valida,"La pregunta del usuario es sobre un tema bancario operativo (embargos en cuentas), y la respuesta del bot es pertinente y proporciona información útil, incluyendo pasos a seguir y enlaces relevantes."
34489,Pregunta no valida,La pregunta es vaga y no se relaciona directamente con productos o servicios bancarios ofrecidos por Davivienda.
34491,Sin información,El bot indica que no encontró información sobre la pérdida de cheques.
34492,Sin información,El bot indica que no tiene información sobre la reinversión de un CDT con pago de la diferencia en efectivo y cheque.
34493,Pregunta no valida,La pregunta del usuario es ambigua y no proporciona suficiente contexto para entender su intención. El bot solicita una reformulación para clarificar la consulta.
34494,Pregunta valida,La pregunta del usuario es válida y está relacionada con un producto bancario y una situación específica (sobregiro en cuenta embargada). La respuesta del agente es pertinente y útil para el usuario.
34495,Pregunta valida,"La pregunta del usuario es sobre un tema relacionado con transacciones bancarias (compras no abonadas), y la respuesta del agente busca clarificar la consulta para poder ofrecer una solución adecuada."
34496,Pregunta valida,La pregunta del usuario es sobre un proceso bancario específico de Davivienda (levantamiento de prenda) y la respuesta del bot es relevante y proporciona los pasos necesarios.
34497,Pregunta valida,"La pregunta del usuario se refiere a un producto bancario (tarjeta de crédito) y el bot solicita una reformulación para entender mejor la necesidad. La respuesta es pertinente y útil, aunque requiere más información del usuario."
34498,Sin información,El bot indica que no encontró información sobre el tema preguntado.
34493,Pregunta valida,"El usuario pregunta sobre una transferencia internacional devuelta, lo cual es un tema bancario operativo relevante para Davivienda. La respuesta del bot proporciona instrucciones claras sobre cómo solicitar soporte para la devolución, incluyendo la ruta en Conecta Novedades Express y un enlace directo a la plataforma."
34499,Sin información,El bot indica que no encontró información sobre cómo cancelar el sobregiro de una cuenta corriente embargada.
34500,Pregunta valida,"La pregunta del usuario es sobre pagos con Daviplata, un producto de Davivienda. La respuesta solicita más detalles para precisar la consulta."
34501,Pregunta valida,La pregunta del usuario es sobre un producto de Davivienda (tarjetas Lifemiles) y la respuesta del bot es pertinente y útil.
34500,Pregunta valida,"El usuario tiene un problema con un pago realizado con DaviPlata, lo cual está relacionado con un producto del banco. La respuesta del agente proporciona recomendaciones para solucionar el problema."
34499,Pregunta valida,"La pregunta del usuario es sobre un producto bancario y un proceso relacionado con Davivienda (sobregiro y cuenta embargada), y la respuesta del bot es pertinente y útil."
34502,Pregunta valida,"La pregunta del usuario, aunque algo ambigua, está relacionada con un tema potencialmente bancario (cuotas). La respuesta del bot busca clarificar la pregunta, lo que indica que la considera relevante."
34502,Pregunta valida,"La pregunta del usuario está relacionada con créditos de vivienda de Davivienda, y la respuesta del agente proporciona información relevante sobre la distribución de la cuota."
34503,Pregunta valida,"El usuario pregunta por la TRM, un tema financiero relevante para un banco, y el bot proporciona la información y un enlace para consultarla."
34505,Sin información,El bot indica que no encontró información específica sobre el tema de la pregunta del usuario.
34505,Pregunta valida,"La pregunta del usuario se relaciona con un proceso bancario (entrega de medio con cedula de extranjeria). Aunque la respuesta pide reformular la pregunta, implica que tiene información relacionada al tema."
34505,Pregunta valida,"La pregunta del usuario es sobre un proceso relacionado con la cédula de extranjería, un tema bancario válido. La respuesta del bot intenta clarificar la pregunta para dar una mejor respuesta."
34505,Sin información,"La respuesta del agente es vacía, lo que indica que no tiene información sobre la consulta."
34506,Pregunta valida,"La pregunta del usuario, aunque un poco ambigua, está relacionada con un proceso bancario (consignaciones erradas). La respuesta del bot busca clarificar la consulta, lo que la hace pertinente."
34505,Solicitud Paso Experto,El usuario solicita ser transferido a un asesor especializado para recibir atención personalizada.
34506,Pregunta valida,"La pregunta del usuario es específica sobre un proceso bancario de Davivienda (pagos/consignaciones erróneas a terceros), y la respuesta del bot proporciona información detallada sobre el procedimiento a seguir."
34507,Pregunta valida,"La pregunta del usuario es clara y concisa, y se relaciona con un tema bancario importante como el valor de exoneración del impuesto 4x1000. La respuesta del agente proporciona información detallada y relevante sobre el tema, incluyendo montos específicos y condiciones para la exoneración."
34508,Sin información,El bot indica que no encontró información sobre el proceso para consultar cliente para cupo corto plazo.
34510,Pregunta valida,La pregunta del usuario es sobre un producto de Davivienda (CDT) y la respuesta proporciona información útil y relevante sobre el proceso de reposición en caso de pérdida.
34511,Pregunta valida,La pregunta sobre los costos de retiros internacionales es válida y está relacionada con productos y servicios bancarios de Davivienda. La respuesta proporciona información detallada sobre los costos asociados a diferentes tipos de retiros internacionales con tarjetas Davivienda.
34512,Pregunta valida,"La pregunta del usuario es clara y concisa sobre un proceso específico de Davivienda relacionado con créditos hipotecarios, y la respuesta del agente proporciona los pasos detallados para llevar a cabo dicho proceso."
34514,Pregunta valida,"La pregunta del usuario es sobre las transacciones gestionadas en el area de caja de Davivienda, lo cual es un tema operativo relevante. La respuesta del bot es pertinente y proporciona información detallada sobre las transacciones y la derivación a otros canales."
34515,Pregunta valida,La pregunta del usuario es sobre un proceso bancario (levantamiento de prenda) y la respuesta del bot busca aclarar la solicitud para poder brindar la información correcta.
34515,Pregunta valida,"La pregunta del usuario es sobre un trámite bancario específico (levantamiento de prenda vehicular) y la respuesta del agente proporciona información detallada y relevante sobre el proceso, incluyendo opciones digitales y físicas, costos, tiempos de entrega y un enlace a información adicional."
34517,Pregunta valida,"La pregunta del usuario es clara y concisa sobre un proceso específico relacionado con embargos y saldos congelados, y la respuesta del bot es detallada, proporcionando los pasos a seguir para realizar la consulta."
34518,Pregunta valida,"La pregunta del usuario es sobre información especifica de un crédito de vehículo con un número de identificación, lo cual está dentro del contexto bancario de Davivienda. La respuesta del bot es pertinente y ofrece opciones para obtener la información solicitada."
34519,Pregunta valida,"La pregunta del usuario es sobre un proceso operativo de Davivienda (embargos), y la respuesta del bot proporciona una explicación detallada de los pasos a seguir."
34520,Pregunta valida,"La pregunta del usuario, aunque breve, es sobre un documento bancario (carta Go). El bot intenta aclarar la necesidad del usuario para poder asistirle mejor."
34521,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico de Davivienda (radicación de crédito hipotecario sin documentos físicos), y la respuesta del bot proporciona información detallada sobre cómo realizar este proceso, incluyendo los pasos a seguir y los diferentes escenarios posibles."
34518,Solicitud Paso Experto,"El usuario solicita información específica de su crédito y el agente indica que lo conectará con un especialista, lo que implica una transferencia a un humano."
34523,Sin información,El bot indica que no encontró información sobre la creación de un consorcio.
34524,Sin información,El bot indica explícitamente que no encontró información sobre la pregunta del usuario.
34525,Pregunta valida,La pregunta del usuario es sobre un proceso bancario (rastreo de transferencia internacional) y la respuesta del bot proporciona información relevante sobre cómo realizarlo en Davivienda.
34526,Pregunta valida,"La pregunta del usuario es sobre el tiempo de procesamiento de una transferencia ACH, lo cual es un tema operativo relevante para Davivienda. La respuesta del bot proporciona información útil y específica sobre el tiempo que tarda una transferencia ACH en Davivienda."
34527,Pregunta valida,"La pregunta del usuario es sobre 'Portal empresarial', que es un tema relacionado con los servicios ofrecidos por Banco Davivienda. La respuesta del bot solicita una reformulación de la pregunta para poder ofrecer una respuesta más precisa, lo que indica que el tema es válido y relevante."
34524,Pregunta valida,"La pregunta del usuario es válida ya que está relacionada con una operación bancaria común (transferencia de Nequi a Davivienda). Aunque la respuesta pide más detalles, la pregunta inicial es pertinente al contexto del banco."
34529,Pregunta valida,"La pregunta del usuario es sobre un tema relevante (derecho de petición) y la respuesta del bot proporciona información útil al respecto, incluyendo cómo radicarlo en contextos específicos dentro de Davivienda."
34527,Pregunta valida,"Aunque la pregunta es ambigua, la respuesta del bot intenta clarificar la intención del usuario dentro del contexto de Davivienda, ofreciendo posibles interpretaciones relevantes."
34530,Sin información,El bot indica que no encontró información sobre cómo quitar el 4x1000 de Daviplata.
34531,Pregunta valida,La pregunta del usuario está relacionada con un servicio de Davivienda (recepción de dinero desde llaves). La respuesta del bot es pertinente y busca aclarar la consulta para ofrecer una respuesta más precisa.
34532,Pregunta valida,"La pregunta del usuario es clara y concisa sobre un tema bancario específico relacionado con embargos en cuentas de ahorro. La respuesta del agente es completa y proporciona información relevante y detallada sobre cómo se aplican los embargos en múltiples cuentas de ahorro, distinguiendo entre procesos judiciales y coactivos."
34530,Pregunta valida,La pregunta del usuario es sobre un producto bancario de Davivienda (Daviplata) y un impuesto relevante (4x1000). La respuesta del bot intenta aclarar la pregunta para proporcionar información más precisa.
34533,Pregunta valida,"La pregunta del usuario es sobre un producto bancario de Davivienda (tarjeta de crédito SU+), y la respuesta del bot proporciona información relevante sobre sus características y beneficios."
34531,Solicitud Paso Experto,"El usuario implícitamente busca ayuda para rastrear una transferencia fallida y el agente ofrece transferirlo a un experto, lo que indica una solicitud de escalamiento a un humano."
34535,Pregunta valida,"La pregunta del usuario es sobre las fechas de corte de las tarjetas de credito, un tema relevante para los servicios de Davivienda, y la respuesta proporciona información útil al respecto."
34536,Pregunta valida,"La pregunta del usuario, aunque poco clara, se relaciona con un tema operativo de Davivienda (EIS), y el bot intenta aclarar la consulta, lo cual indica que está dentro del dominio del bot."
34530,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico de Davivienda (desmarcar 4x1000 en Daviplata) y la respuesta del bot proporciona información relevante sobre el tema, incluyendo un enlace a un recurso específico."
34537,Pregunta valida,"La pregunta es sobre transferencias desde otros bancos, un tema bancario relevante. La respuesta del bot busca aclarar la consulta del usuario para proporcionar información más específica, lo que indica que la pregunta es válida dentro del contexto bancario."
34536,Pregunta valida,La pregunta del usuario está relacionada con un problema operativo dentro de Davivienda (tarjeta debito bloqueada) y la respuesta busca clarificar la consulta para poder ayudar de manera más efectiva.
34539,Pregunta valida,"La pregunta del usuario, aunque con un error de ortografía, se refiere a transferencias, un tema bancario relevante para Davivienda. La respuesta del bot solicita una reformulación para precisar la inquietud, lo que indica que puede proporcionar información útil sobre transferencias."
34536,Pregunta valida,La pregunta del usuario es sobre un proceso bancario específico (desbloquear tarjeta débito) y la respuesta del bot proporciona instrucciones detalladas para realizar la tarea.
34540,Pregunta valida,"La pregunta del usuario es sobre un proceso específico relacionado con reclamos y centrales de riesgo en Davivienda, y la respuesta del bot proporciona una guía clara sobre cómo realizar el proceso."
34541,Pregunta valida,"La pregunta del usuario está relacionada con tokens, un producto bancario, y la respuesta del bot busca clarificar la consulta para poder responder adecuadamente."
34542,Pregunta valida,"La pregunta del usuario es sobre transferencias entre cuentas, un tema relevante para Davivienda. La respuesta del bot pide más detalles para poder ayudar mejor, lo que indica que la pregunta es válida dentro del contexto bancario."
34542,Pregunta valida,"La pregunta del usuario es sobre transferencias desde otro banco, un tema relacionado con operaciones bancarias. La respuesta del agente solicita una reformulación para poder ayudar de manera más precisa."
34544,Pregunta valida,"La pregunta del usuario es sobre un producto de Davivienda (cuenta rentable) y la respuesta del agente es pertinente y útil, proporcionando información detallada sobre cómo abrirla."
34536,Pregunta valida,"La pregunta del usuario es sobre un proceso operativo de Davivienda (desbloquear tarjeta débito) y la respuesta del bot proporciona instrucciones detalladas sobre cómo hacerlo, incluyendo enlaces a recursos relevantes."
34546,Sin información,El bot indica que no encuentra información sobre la consulta del usuario.
34536,Pregunta valida,"La pregunta del usuario está relacionada con un proceso interno de Davivienda (EIS), y la respuesta del bot proporciona información detallada sobre cómo gestionar un elemento bloqueado en ese sistema."
34541,Pregunta valida,"La pregunta del usuario es sobre dónde enviar tokens vencidos, lo cual está relacionado con procesos bancarios de Davivienda. La respuesta del bot proporciona información útil y pertinente sobre el proceso."
34546,Sin información,"La respuesta del agente es vacía, lo que indica que no tiene información para responder a la pregunta del usuario."
34548,Pregunta valida,La pregunta del usuario es sobre un producto bancario (crédito de construcción) y la respuesta del bot intenta clarificar la consulta para proporcionar la información adecuada.
34548,Pregunta valida,"La pregunta del usuario es clara y relacionada con un producto bancario (financiación de construcción). La respuesta del bot proporciona información detallada sobre el proceso, los documentos necesarios y los enlaces relevantes."
34550,Pregunta valida,"La pregunta del usuario es sobre transferencias en el portal empresarial de Davivienda, lo cual es un tema bancario operativo relevante. Aunque la respuesta del bot solicita más detalles, la pregunta inicial es válida."
34546,Sin información,"El usuario realiza una pregunta válida sobre proyecciones de pago de crédito, pero la respuesta del agente es vacía, lo que indica que no tiene información para proporcionar."
34551,Sin información,El bot indica que no encontró información sobre la solicitud de proyecciones de pago de crédito pyme.
34552,Pregunta valida,"La pregunta del usuario es específica sobre las novedades en cheques de compra de cartera móvil y análoga en Banco Davivienda, y la respuesta del bot proporciona información relevante y detallada sobre este tema."
34551,Solicitud Paso Experto,El usuario solicita ayuda para un tema especifico y el bot ofrece escalarlo con un asesor especializado.
